book,word,translation,image,sound1,sound2,sound3,image_text,unit
128,1,divide,"taqsimlamoq, boʻlmoq",divide.jpg,divide_1392933884419.mp3,divide_meaning.mp3,divide_example.mp3,"© divide [aivaia) v.
To divide something is to make it into smaller parts.
— We divided the pizza.
",7
129,1,expert,"ekspert, mutaxassis",expert.jpg,expert_1392933884419.mp3,expert_meaning.mp3,expert_example.mp3,"NS
@ expert [ékspa:ril n. or
An expert is Someone who is very good at doing something.
— The wizard was an expert at magic. NO
A“

 
",7
130,1,famous,"mashhur, taniqli",famous.jpg,famous_1392933884419.mp3,famous_meaning.mp3,famous_example.mp3,"@ famous [feimes) adj.

If someone or something is famous, they are known to many people.
— The Eiffel Tower in Paris is very famous.

 
",7
131,1,force,"kuch, qudrat",force.jpg,force_1392933884419.mp3,force_meaning.mp3,force_example.mp3,"© force {fovsl n.

Force is a person’s strength or power.
— He used all his force to try and open the door.

 
",7
132,1,harm,"jabr, jarohat",harm.jpg,harm_1392933884419.mp3,harm_meaning.mp3,harm_example.mp3,"© harm [harm ».

Harm is hurt or problems caused to someone or something.
— A hot iron can cause great harm if you are not careful.

 
",7
133,1,lay,qoʻymoq,lay.jpg,lay_1392933884419.mp3,lay_meaning.mp3,lay_example.mp3,"© lay teil v.
To lay means to put or place in a horizontal or flat position.
— Don’t lay your socks on the floor.

 
",7
134,1,peace,tinchlik,peace.jpg,peace_1392933884419.mp3,peace_meaning.mp3,peace_example.mp3,"@ peace [pis] x.
Peace is a time without war.
— A white dove is a symbol for peace.

 
",7
135,1,prince,shahzoda,prince.jpg,prince.mp3,prince_meaning.mp3,prince_example.mp3,"& © prince [prins] ».
A prince is the son of a king.

‘ — The prince and the princess were married.
,

 
",7
136,1,protect,"himoya qilmoq, asramoq",protect.jpg,protect_1392933884419.mp3,protect_meaning.mp3,protect_example.mp3,"© protect [pretext] v.

To protect someone is to stop them from getting hurt.
— Firemen protect us from fires.

 
",7
137,1,sense,"sezmoq, his qilmoq",sense.jpg,sense_1392933884419.mp3,sense_meaning.mp3,sense_example.mp3,"© sense [sens] v.

To sense something is to know about it without being told.
— | could sense that he was watching me.

 
",7
138,1,sudden,"kutilmagan, tasodifiy",sudden.jpg,sudden_1392933884419.mp3,sudden_meaning.mp3,sudden_example.mp3," 

© sudden [sicnl aaj.
When something is sudden, it happens very quickly.
— He felt a sudden pain in his chest.
",7
139,1,therefore,shu sababli,therefore.jpg,therefore_1392933884419.mp3,therefore_meaning.mp3,therefore_example.mp3," 

© therefore (6:1 adv.

Therefore means for this reason.
— He is fat. Therefore, he will go on a diet.
",7
140,1,accept,qabul qilmoq,accept.jpg,accept_1392933884419.mp3,accept_meaning.mp3,accept_example.mp3,"p> © accept leksepil v.
ig?) To accept something that is offered is to take it.

—> — | accepted the girl’s very nice gift.
",8
141,1,arrange,joy-joyiga qoʻymoq,arrange.jpg,arrange_1392933884419.mp3,arrange_meaning.mp3,arrange_example.mp3,"© afrange l[oreindg] v.
To arrange things is to put them in the right place.
— Please arrange the bowling pins in order so we can play.

 
",8
142,1,attend,bormoq,attend.jpg,attend_1392933884419.mp3,attend_meaning.mp3,attend_example.mp3,"@ attend [etend v.

To attend something is to go to it.
— My sister and | attend the same school.

 
",8
143,1,balance,muvozanat saqlamoq,balance.jpg,balance_1392933884419.mp3,balance_meaning.mp3,balance_example.mp3,"© balance [belens! v.
To balance something is to keep it from falling.
— We saw an elephant balance itself on a ball.
",8
144,1,contrast,katta farq,contrast.jpg,contrast_1392933884419.mp3,contrast_meaning.mp3,contrast_example.mp3,"    

© contrast [kantrzest
A contrast is the sharp difference between two things.
— The contrast between my parents is very noticeable.

In.

 
",8
145,1,encourage,ruhlantirmoq,encourage.jpg,encourage_1392933884419.mp3,encourage_meaning.mp3,encourage_example.mp3,"© encourage [inke:rids) v
To encourage someone is to make them want to do something.
— My football coach will encourage us when we are losing.

 
",8
146,1,familiar,"tanish, qadrdon",familiar.jpg,familiar_1392933884419.mp3,familiar_meaning.mp3,familiar_example.mp3,"© familiar tremijjen aaj.
IF someone or something is familiar to you, you Know them well.
— The two friends were very familiar with each other.

 
",8
147,1,grab,"uzmoq, olmoq",grab.jpg,grab_1392933884419.mp3,grab_meaning.mp3,grab_example.mp3,"Ce grab [greeb] v.
To grab is to take a hold of someone or something suddenly.
— | grabbed a pear from the tree.

 
",8
148,1,hang,"osmoq, ilmoq",hang.jpg,hang_1392933884419.mp3,hang_meaning.mp3,hang_example.mp3,"© hang [hen v. &
To hang something is to keep it above the ground. ee
— | drewa picture of my family, and my mother hung it on the wait

 

yh
",8
149,1,huge,"katta, ulkan",huge.jpg,huge_1392933884419.mp3,huge_meaning.mp3,huge_example.mp3,"oe

oC huge [hju:dz] adj.
If something is huge, it is very big.
— At work, my father drives a huge truck.
",8
150,1,necessary,"shart, zarur",necessary.jpg,necessary_1392933884419.mp3,necessary_meaning.mp3,necessary_example.mp3,"© necessary Ineseseri] adj.
If something is necessary, you must do it.
— It is necessary to have a passport when you travel to a foreign country.

 
",8
151,1,pattern,"uslub, yoʻnalish, yoʻl",pattern.jpg,pattern_1392933884419.mp3,pattern_meaning.mp3,pattern_example.mp3,"e pattern [paetarn] n.
A pattern is a way in which something is done or organized.
— My pattern of brushing my teeth is the same as most people’s.

 
",8
152,1,propose,taklif qilmoq,propose.jpg,propose_1392933884419.mp3,propose_meaning.mp3,propose_example.mp3,"© propose [prepouz) v.
To propose something is to say that it should be done.
— Santa Claus proposed that! try to be a good boy all year.

 
",8
153,1,purpose,maqsad,purpose.jpg,purpose_1392933884419.mp3,purpose_meaning.mp3,purpose_example.mp3,"© purpose [peypes) n.
A purpose is the reason that you do something.
—~ The purpose of exercising is to get into shape.

 
",8
154,1,release,"qoʻyib yubormoq, ozod qilmoq",release.jpg,release_1392933884419.mp3,release_meaning.mp3,release_example.mp3,"e release [riis) v.

To release something is to stop holding it.
— She released the bird from her hands.

 
",8
155,1,require,"talab qilinmoq, talab qilmoq",require.jpg,require_1392933884419.mp3,require_meaning.mp3,require_example.mp3,"e require [rikwaio:rl v.
To require something is to say that it is necessary.
— We require teachers to have a university degree.

 
",8
156,1,single,"bitta, bir dona",single.jpg,single_1392933884419.mp3,single_meaning.mp3,single_example.mp3,"© single Isingall agj.
If something is single, then there is only one.
—~ | have a single key in my hand.

 
",8
157,1,success,"muvaffaqiyat, yutuq",success.jpg,success_1392933884419.mp3,success_meaning.mp3,success_example.mp3,"# = © SUCCESS [sekses] ».
A- Success is doing something well that you choose to do.
A : — My daughter was a big success at school.
",8
158,1,tear,yirtmoq,tear.jpg,tear_1392933884419.mp3,tear_meaning.mp3,tear_example.mp3," 

*™ tear [teerl v.

To tear something means to pull it apart.
— It is easy to tear paper.
",8
159,1,theory,nazariya,theory.jpg,theory_1392933884419.mp3,theory_meaning.mp3,theory_example.mp3,"© theory leis ». oS
A theory is an idea about how something works. ~
~ We talked about Einstein’s theory of relativity in class

xis

 
",8
160,1,against,"roʻbaroʻ, qarama qarshi yoʻnalishda",against.jpg,against_1392933884419.mp3,against_meaning.mp3,against_example.mp3,"e against lagenst] prep.
To be against something is to be touching it or opposed to it.
— They both leaned against the wall.

 
",9
161,1,beach,sohil,beach.jpg,beach_1392933884419.mp3,beach_meaning.mp3,beach_example.mp3,"© beach (vi o.

The beach is a sandy or rocky place by the ocean.
— The little girl built a sandcastle on the beach.

 
",9
162,1,damage,shikastlanmoq,damage.jpg,damage_1392933884419.mp3,damage_meaning.mp3,damage_example.mp3,"; © damage (emics) v.
To damage something is to break it.
— The car was damaged in the accident.
",9
163,1,discover,"topmoq, kashf qilmoq",discover.jpg,discover_1392933884419.mp3,discover_meaning.mp3,discover_example.mp3,"© discover [diskiver) v.
To discover something is to find it for the first time.
— | discovered some new information in this book!

 
",9
164,1,emotion,"emotsiya, ruhiy kechinma",emotion.jpg,emotion_1392933884419.mp3,emotion_meaning.mp3,emotion_example.mp3,"© emotion [imovenl x».
An emotion is how you feel.
— Anger is acommon emotion that we all feel.

 
",9
165,1,fix,"tuzatmoq, tamirlamoq",fix.jpg,fix_1392933884419.mp3,fix_meaning.mp3,fix_example.mp3,"© FIX ffiks] v.
To fix something is to make it work.
— My dad has many tools to help him fix broken things.

 
",9
166,1,frank,"ochiq, samimiy",frank.jpg,frank.mp3,frank_meaning.mp3,frank_example.mp3,"© frank frenkl ag.

Sane If you are frank, you are being very honest.
5

— The teacher had a frank discussion with her students.
",9
167,1,identify,tanib bilmoq,identify.jpg,identify_1392933884419.mp3,identify_meaning.mp3,identify_example.mp3,"© identify laidentefai] v,
To identify something is to be able to name it.
— | used the file to identify his name.

 
",9
168,1,island,orol,island.jpg,island_1392933884419.mp3,island_meaning.mp3,island_example.mp3,"~

a

© island {aiiand) on.

An island is land in the middle of water.

— Japan is a group of islands.
",9
169,1,ocean,okean,ocean.jpg,ocean_1392933884419.mp3,ocean_meaning.mp3,ocean_example.mp3,"oS
© ocean [oun] on. oS
The ocean is all of the salt water that surrounds lands
— The ocean can make powerful waves. SL
Rh °

 
",9
170,1,perhaps,"ehtimol, balki",perhaps.jpg,perhaps_1392933884419.mp3,perhaps_meaning.mp3,perhaps_example.mp3,"Perhaps is used when you say that something could happen.
— Perhaps | will eat an apple for lunch.

e o perhaps [parhaeps] adv.

  
",9
171,1,pleasant,yoqimli,pleasant.jpg,pleasant_1392933884419.mp3,pleasant_meaning.mp3,pleasant_example.mp3,"© pleasant [pleznt) aaj.

IF something is pleasant, you enjoy it.
— The character had a pleasant look on its face.

 
",9
172,1,prevent,toʻsqinlik qilmoq,prevent.jpg,prevent_1392933884419.mp3,prevent_meaning.mp3,prevent_example.mp3,"© prevent [privent] v.

% To prevent something is to stop it from happening.
— The handcuffs prevented me from moving my hands.

   
",9
173,1,rock,tosh,rock.jpg,rock_1392933884419.mp3,rock_meaning.mp3,rock_example.mp3,"© rock [rok] n.

A rock is a hard thing in the dirt.
- | stacked rocks on top of one another.

 
",9
174,1,save,saqlamoq,save.jpg,save_1392933884419.mp3,save_meaning.mp3,save_example.mp3,"@ Save [seiv] v.

To save something is to keep it from being hurt.
— | want to help save the world.

 
",9
175,1,step,"yurmoq, qadam tashlamoq",step.jpg,step_1392933884419.mp3,step_meaning.mp3,step_example.mp3,"e step [step] v.
To step is to walk.

— Be careful where you step.

 
",9
176,1,still,"hali ham, haligacha",still.jpg,still_1392933884419.mp3,still_meaning.mp3,still_example.mp3,"© still [stil aav.

Still is used when you Say that a situation keeps going on.
— They are still waiting in line to get tickets.

 
",9
177,1,taste,"tam, maza",taste.jpg,taste_1392933884419.mp3,taste_meaning.mp3,taste_example.mp3,"© taste fteist) n.
A taste is the flavor something makes in your mouth.
— The taste of the fruit was sweet.

 
",9
178,1,throw,uloqtirmoq,throw.jpg,throw_1392933884419.mp3,throw_meaning.mp3,throw_example.mp3,"‘ © throw teroul v. é
i To throw something is to use your hand to make it go through the ait.)
a — The pitcher can throw the baseball very fast. ee j
. AY’

 
",9
179,1,wave,"toʻlqin, mavj",wave.jpg,wave_1392933884419.mp3,wave_meaning.mp3,wave_example.mp3,"a ay?
© Wave lweivl on. .y
“we A wave is a line of water that moves higher than the restot the water.

— The water was filled with large blue waves. »
\ 2

 
",9
180,1,benefit,"foyda, ustun jihat",benefit.jpg,benefit_1392933884419.mp3,benefit_meaning.mp3,benefit_example.mp3,"© benefit [benefit] n.
A benefit is a good thing.

— Being able to fly is a good benefit to birds.
.
",10
181,1,certain,ishonchi komil,certain.jpg,certain_1392933884419.mp3,certain_meaning.mp3,certain_example.mp3,"ale! © certain [sevton) adj.
If you are certain about something, you know it is true.

— | am certain that zebras have Stripes.
7.
",10
182,1,chance,"imkoniyat, shans",chance.jpg,chance_1392933884419.mp3,chance_meaning.mp3,chance_example.mp3,"@ chance [izens) 1.
A chance is an opportunity to do something.
— | hada chance to see the Roman Coliseum last summer.

 
",10
183,1,effect,"tasir, samara",effect.jpg,effect_1392933884419.mp3,effect_meaning.mp3,effect_example.mp3,"© effect fiext ».
An effect is a change made by something else.
— The medicine had a good effect on the boy.

 
",10
184,1,essential,"juda muhim, zaruriy",essential.jpg,essential_1392933884419.mp3,essential_meaning.mp3,essential_example.mp3,"© essential lisenfll aaj.
If something is essential, it is very important and necessary.
— It is essential to have oxygen when you scuba dive.

 
",10
185,1,far,"uzoq, olis",far.jpg,far_1392933884419.mp3,far_meaning.mp3,far_example.mp3,"© far fron adj
Tee If something is far, it is not close.
- It’s far going from the east coast to the west coast of America.
a
",10
186,1,focus,diqqatni qaratmoq,focus.jpg,focus_1392933884419.mp3,focus_meaning.mp3,focus_example.mp3,"@ fOCUS [foukes] v.
To focus on something is to think about it and pay attention to it.
— My mom always helps me to focus on my school work.

 
",10
187,1,function,"funksiya, vazifa",function.jpg,function_1392933884419.mp3,function_meaning.mp3,function_example.mp3,"SS

 

© function [fAnxen) n

The function of something is what it does.
— The function of a flashlight is to help you see in the dark.
",10
188,1,grass,"maysa, oʻt",grass.jpg,grass_1392933884419.mp3,grass_meaning.mp3,grass_example.mp3," 

c grass | gree »s] n n

Grass is the green leaves that cover the ground.

— The grass looked so soft and green.
",10
189,1,guard,qoʻriqlamoq,guard.jpg,guard_1392933884419.mp3,guard_meaning.mp3,guard_example.mp3,"© guard [gard] v. &
To guard something is to take care of it. ~~
— The police officer will guard us from any harm.&S

ar?

 

E02 ll
",10
190,1,image,"rasm, koʻrinish",image.jpg,image_1392933884419.mp3,image_meaning.mp3,image_example.mp3,"© image [imics) ».
The image of something is a picture of it.
— The image of her eye was very clear.

 
",10
191,1,immediate,tezkor,immediate.jpg,immediate_1392933884419.mp3,immediate_meaning.mp3,immediate_example.mp3,"wi © immediate iimicdict ag
if something is immediate, it happens quickly.
— An immediate response came from the pizza place.

  
",10
